OBJECTID,Shape,NAME,URL,LINE
820,"(40.67989433400004, -73.85270699799992)",86th St & Liberty Ave At Nw Corner,http://www.mta.info/nyct/service/,A-S
821,"(40.68037433500007, -73.84507200099995)",94th St & Liberty Ave At Nw Corner,http://www.mta.info/nyct/service/,A-S
822,"(40.69239533500007, -73.85894700099993)",85th St & Jamaica Ave At Se Corner,http://www.mta.info/nyct/service/,J
823,"(40.66940933400008, -73.8347560009999)",99th Pl & Hawtree St At Ne Corner,http://www.mta.info/nyct/service/,A
824,"(40.681553335000046, -73.8388100009999)",102nd St & Liberty Ave At Nw Corner,http://www.mta.info/nyct/service/,A-S
825,"(40.681876335000084, -73.83683899999994)",104th St & Liberty Ave At Se Corner,http://www.mta.info/nyct/service/,A-S
826,"(40.696796334000055, -73.83702699899993)",111th St & Jamaica Blvd At Ne Corner,http://www.mta.info/nyct/service/,J
827,"(40.684620333000055, -73.83104699899991)",111th St & Liberty Ave At Se Corner,http://www.mta.info/nyct/service/,A-S
828,"(40.68489633200005, -73.83112799999992)",111th St & Liberty Ave At Ne Corner,http://www.mta.info/nyct/service/,A-S
829,"(40.70023933300007, -73.82931299899991)",121st St & Jamaica Ave At Sw Corner,http://www.mta.info/nyct/service/,J-Z
830,"(40.69703001000005, -73.83713367199994)",111th St & Jamaica Blvd At Se Corner,http://www.mta.info/nyct/service/,J
831,"(40.700612334000084, -73.82723799699994)",123rd St & Jamaica Ave At Se Corner,http://www.mta.info/nyct/service/,J-Z
832,"(40.61603433500005, -74.03137299799994)",4th Ave & 95th St At Sw Corner,http://www.mta.info/nyct/service/,R
833,"(40.61759533500009, -74.03064699899994)",4th Ave & 93th St At Sw Corner,http://www.mta.info/nyct/service/,R
834,"(40.622623333000035, -74.02855400099992)",4th Ave & 86th St At Sw Corner,http://www.mta.info/nyct/service/,R
835,"(40.62346933400005, -74.0282029999999)",4th Ave & 85th St At Sw Corner,http://www.mta.info/nyct/service/,R
836,"(40.62953933300008, -74.02573499999994)",4th Ave & 77th St At Nw Corner,http://www.mta.info/nyct/service/,R
837,"(40.60768933400004, -74.0018980019999)",18th Ave & 85th St At Se Corner,http://www.mta.info/nyct/service/,D
838,"(40.60457933500004, -73.99844399799991)",20th Ave & 86th St At Sw Corner,http://www.mta.info/nyct/service/,D
839,"(40.61401856500004, -74.00028498499995)",New Utrecht Ave & 77th St At Ne Corner,http://www.mta.info/nyct/service/,D
840,"(40.60463933200003, -73.99802199999993)",20th Ave & 86th St At Ne Corner,http://www.mta.info/nyct/service/,D
841,"(40.60192233200007, -73.99403599999994)",Bay Pkwy & 86th St At Sw Corner,http://www.mta.info/nyct/service/,D
842,"(40.602119334000065, -73.99387199799992)",Bay Pkwy & 86th St At Nw Corner,http://www.mta.info/nyct/service/,D
843,"(40.60194633200007, -73.99358300099993)",Bay Pkwy & 86th St At Ne Corner,http://www.mta.info/nyct/service/,D
844,"(40.63056033200007, -74.0041399989999)",11th Ave & 62nd St At Nw Corner,http://www.mta.info/nyct/service/,N
845,"(40.62563333200006, -73.99686799999995)",New Utrecht Ave & 62nd St At Se Corner,http://www.mta.info/nyct/service/,D-N
846,"(40.62711333300007, -73.9969419979999)",14th Ave & 61st St At Nw Corner,http://www.mta.info/nyct/service/,D-N
847,"(40.627369334000036, -73.9967079999999)",14th Ave & 61st St At Nw Corner,http://www.mta.info/nyct/service/,D-N
848,"(40.631549334000056, -73.99561499999993)",New Utrecht Ave & 55th St At Sw Corner,http://www.mta.info/nyct/service/,D
849,"(40.63156933300007, -73.9952889999999)",New Utrecht Ave & 55th St At Ne Corner,http://www.mta.info/nyct/service/,D
850,"(40.576333333000036, -73.98095099999995)",Stillwell Ave & Surf Ave At Ne Corner,http://www.mta.info/nyct/service/,D-F-N-Q
851,"(40.575777961000085, -73.97688031299992)",8th St & Surf Ave At Nw Corner,http://www.mta.info/nyct/service/,F-Q
852,"(40.580575862000046, -73.97444291399995)",West 6th St & Neptune Ave At Ne Corner,http://www.mta.info/nyct/service/,F
853,"(40.58799533300004, -73.98373099899993)",Stillwell Ave & Bay 50th St At Sw Corner,http://www.mta.info/nyct/service/,D
854,"(40.588329334000036, -73.98379399999993)",Stillwell Ave & Bay 50th St At Sw Corner,http://www.mta.info/nyct/service/,D
855,"(40.58841833200006, -73.98351300099995)",Stillwell Ave & Bay 50th St At Se Corner,http://www.mta.info/nyct/service/,D
856,"(40.59776433300004, -73.98719099899995)",25th Ave & 86th St At Se Corner,http://www.mta.info/nyct/service/,D
857,"(40.59796733300004, -73.98697200099991)",25th Ave & 86th St At Ne Corner,http://www.mta.info/nyct/service/,D
858,"(40.59051033500003, -73.97425499799994)",Mcdonald Ave & Avenue X At Nw Corner,http://www.mta.info/nyct/service/,F
859,"(40.596439333000035, -73.97893999999991)",8th St & Avenue U At Ne Corner,http://www.mta.info/nyct/service/,N
860,"(40.57657233300006, -73.9693359979999)",Ocean Pkwy & Brighton Beach Rd At Nw Corner,http://www.mta.info/nyct/service/,Q
861,"(40.57657833300004, -73.96901599899991)",Ocean Pkwy & Brighton Beach Rd At Nw Corner,http://www.mta.info/nyct/service/,Q
862,"(40.577368335000074, -73.96189099899993)",Branch 6 St & Brighton Beach Rd At Sw Corner,http://www.mta.info/nyct/service/,B-Q
863,"(40.57766033300004, -73.9619610009999)",Branch 6 St & Brighton Beach Rd At Nw Corner,http://www.mta.info/nyct/service/,B-Q
864,"(40.577707332000045, -73.96171899899991)",Branch 6 St & Brighton Beach Rd At Nw Corner,http://www.mta.info/nyct/service/,B-Q
